Disease,Area,State Abbreviation,FIPS,Year,Race,Sex,Age group,Transmission Category,Population,Cases,Rate
Primary and Secondary Syphilis,Yancey County,NC,37199,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"17,566",1,5.7
Primary and Secondary Syphilis,Adams County,ND,38001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,360",0,0
Primary and Secondary Syphilis,Barnes County,ND,38003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,190",0,0
Primary and Secondary Syphilis,Benson County,ND,38005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,877",0,0
Primary and Secondary Syphilis,Billings County,ND,38007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,874,0,0
Primary and Secondary Syphilis,Bottineau County,ND,38009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"6,736",0,0
Primary and Secondary Syphilis,Bowman County,ND,38011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,214",0,0
Primary and Secondary Syphilis,Burke County,ND,38013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,306",0,0
Primary and Secondary Syphilis,Burleigh County,ND,38015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"88,457",0,0
Primary and Secondary Syphilis,Cass County,ND,38017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"162,829",2,1.2
Primary and Secondary Syphilis,Cavalier County,ND,38019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,896",0,0
Primary and Secondary Syphilis,Dickey County,ND,38021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,248",0,0
Primary and Secondary Syphilis,Divide County,ND,38023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,314",0,0
Primary and Secondary Syphilis,Dunn County,ND,38025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,162",0,0
Primary and Secondary Syphilis,Eddy County,ND,38027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,404",0,0
Primary and Secondary Syphilis,Emmons County,ND,38029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,486",0,0
Primary and Secondary Syphilis,Foster County,ND,38031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,366",0,0
Primary and Secondary Syphilis,Golden Valley County,ND,38033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,823",0,0
Primary and Secondary Syphilis,Grand Forks County,ND,38035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,179",0,0
Primary and Secondary Syphilis,Grant County,ND,38037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,377",0,0
Primary and Secondary Syphilis,Griggs County,ND,38039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,296",0,0
Primary and Secondary Syphilis,Hettinger County,ND,38041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,660",0,0
Primary and Secondary Syphilis,Kidder County,ND,38043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,428",0,0
Primary and Secondary Syphilis,Lamoure County,ND,38045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,166",0,0
Primary and Secondary Syphilis,Logan County,ND,38047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,946",0,0
Primary and Secondary Syphilis,Mchenry County,ND,38049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,922",0,0
Primary and Secondary Syphilis,Mcintosh County,ND,38051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,754",0,0
Primary and Secondary Syphilis,Mckenzie County,ND,38053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,314",0,0
Primary and Secondary Syphilis,Mclean County,ND,38055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,517",0,0
Primary and Secondary Syphilis,Mercer County,ND,38057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,592",0,0
Primary and Secondary Syphilis,Morton County,ND,38059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,990",0,0
Primary and Secondary Syphilis,Mountrail County,ND,38061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"9,376",0,0
Primary and Secondary Syphilis,Nelson County,ND,38063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,095",0,0
Primary and Secondary Syphilis,Oliver County,ND,38065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,874",0,0
Primary and Secondary Syphilis,Pembina County,ND,38067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"7,181",0,0
Primary and Secondary Syphilis,Pierce County,ND,38069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,451",0,0
Primary and Secondary Syphilis,Ramsey County,ND,38071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,554",0,0
Primary and Secondary Syphilis,Ransom County,ND,38073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"5,516",0,0
Primary and Secondary Syphilis,Renville County,ND,38075,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,608",0,0
Primary and Secondary Syphilis,Richland County,ND,38077,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"16,339",0,0
Primary and Secondary Syphilis,Rolette County,ND,38079,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"14,582",0,0
Primary and Secondary Syphilis,Sargent County,ND,38081,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"3,890",0,0
Primary and Secondary Syphilis,Sheridan County,ND,38083,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,304",0,0
Primary and Secondary Syphilis,Sioux County,ND,38085,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,430",9,203.2
Primary and Secondary Syphilis,Slope County,ND,38087,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,761,0,0
Primary and Secondary Syphilis,Stark County,ND,38089,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,212",0,0
Primary and Secondary Syphilis,Steele County,ND,38091,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,960",0,0
Primary and Secondary Syphilis,Stutsman County,ND,38093,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"21,120",0,0
Primary and Secondary Syphilis,Towner County,ND,38095,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"2,317",0,0
Primary and Secondary Syphilis,Traill County,ND,38097,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"8,245",0,0
Primary and Secondary Syphilis,Walsh County,ND,38099,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"11,104",0,0
Primary and Secondary Syphilis,Ward County,ND,38101,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"67,990",2,2.9
Primary and Secondary Syphilis,Wells County,ND,38103,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"4,206",0,0
Primary and Secondary Syphilis,Williams County,ND,38105,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"29,595",0,0
Primary and Secondary Syphilis,Adams County,OH,39001,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,105",0,0
Primary and Secondary Syphilis,Allen County,OH,39003,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"105,298",1,0.9
Primary and Secondary Syphilis,Ashland County,OH,39005,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"53,043",1,1.9
Primary and Secondary Syphilis,Ashtabula County,OH,39007,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"99,811",0,0
Primary and Secondary Syphilis,Athens County,OH,39009,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"64,681",0,0
Primary and Secondary Syphilis,Auglaize County,OH,39011,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"45,920",0,0
Primary and Secondary Syphilis,Belmont County,OH,39013,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"69,571",0,0
Primary and Secondary Syphilis,Brown County,OH,39015,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"44,264",0,0
Primary and Secondary Syphilis,Butler County,OH,39017,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"371,272",14,3.8
Primary and Secondary Syphilis,Carroll County,OH,39019,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,275",0,0
Primary and Secondary Syphilis,Champaign County,OH,39021,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,455",0,0
Primary and Secondary Syphilis,Clark County,OH,39023,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"136,167",10,7.3
Primary and Secondary Syphilis,Clermont County,OH,39025,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"200,218",1,0.5
Primary and Secondary Syphilis,Clinton County,OH,39027,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"41,945",2,4.8
Primary and Secondary Syphilis,Columbiana County,OH,39029,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"105,893",1,0.9
Primary and Secondary Syphilis,Coshocton County,OH,39031,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"36,760",1,2.7
Primary and Secondary Syphilis,Crawford County,OH,39033,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,808",1,2.3
Primary and Secondary Syphilis,Cuyahoga County,OH,39035,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,263,154",72,5.7
Primary and Secondary Syphilis,Darke County,OH,39037,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"52,376",0,0
Primary and Secondary Syphilis,Defiance County,OH,39039,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"38,532",0,0
Primary and Secondary Syphilis,Delaware County,OH,39041,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"184,979",2,1.1
Primary and Secondary Syphilis,Erie County,OH,39043,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"76,048",0,0
Primary and Secondary Syphilis,Fairfield County,OH,39045,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"148,867",5,3.4
Primary and Secondary Syphilis,Fayette County,OH,39047,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,800",0,0
Primary and Secondary Syphilis,Franklin County,OH,39049,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"1,212,263",232,19.1
Primary and Secondary Syphilis,Fulton County,OH,39051,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"42,488",0,0
Primary and Secondary Syphilis,Gallia County,OH,39053,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"30,621",0,0
Primary and Secondary Syphilis,Geauga County,OH,39055,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"93,972",0,0
Primary and Secondary Syphilis,Greene County,OH,39057,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"163,204",2,1.2
Primary and Secondary Syphilis,Guernsey County,OH,39059,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"39,636",0,0
Primary and Secondary Syphilis,Hamilton County,OH,39061,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"804,520",121,15
Primary and Secondary Syphilis,Hancock County,OH,39063,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"75,773",0,0
Primary and Secondary Syphilis,Hardin County,OH,39065,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"31,641",0,0
Primary and Secondary Syphilis,Harrison County,OH,39067,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"15,622",0,0
Primary and Secondary Syphilis,Henry County,OH,39069,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,092",0,0
Primary and Secondary Syphilis,Highland County,OH,39071,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"43,299",0,0
Primary and Secondary Syphilis,Hocking County,OH,39073,2014,All races/ethnicities,Both sexes,All age groups,All transmission categories,"28,665",1,3.5
